Year,Age,Female,Male,Total
1953,26,1220350.35,1155834.76,2376185.11
1953,27,1263365.56,1211696.03,2475061.59
1953,28,1231992.38,1168123.95,2400116.33
1953,29,1234304.06,1163820,2398124.06
1953,30,1263427.7,1190573.37,2454001.07
1953,31,1271736.96,1207673.45,2479410.41
1953,32,1219282.56,1147622.39,2366904.95
1953,33,1205121.61,1134925.21,2340046.82
1953,34,1205502.9,1143232.98,2348735.88
1953,35,1190335.46,1135842.09,2326177.55
1953,36,1182787.35,1131626.62,2314413.97
1953,37,1179517.52,1130934.78,2310452.3
1953,38,1169116.11,1121725.93,2290842.04
1953,39,1151805.19,1111401.59,2263206.78
1953,40,1119579.2,1082674.71,2202253.91
1953,41,1090431.08,1062018.23,2152449.31
1953,42,1071816.82,1047268.78,2119085.6
1953,43,1060950.21,1040374.88,2101325.09
1953,44,1039844.61,1020244.23,2060088.84
1953,45,1020421.92,999264.58,2019686.5
1953,46,990144.03,969954.59,1960098.62
1953,47,966989.42,949867.08,1916856.5
1953,48,951804.86,942081.7,1893886.56
1953,49,904760.11,898448.48,1803208.59
1953,50,874569.93,867810.13,1742380.06
1953,51,866791.8,857194.64,1723986.44
1953,52,861288.22,851713.37,1713001.59
1953,53,829381.71,819988.74,1649370.45
1953,54,798866.64,789350.66,1588217.3
1953,55,786474.4,775463.7,1561938.1
1953,56,772217.91,761204.74,1533422.65
1953,57,754716.45,743927.86,1498644.31
1953,58,749986.29,739164.55,1489150.84
1953,59,742228.06,729756.46,1471984.52
1953,60,707733.59,694829.62,1402563.21
1953,61,670732.35,658350.55,1329082.9
1953,62,648685.92,634637.13,1283323.05
1953,63,634901.75,617017.37,1251919.12
1953,64,612172.91,590964.98,1203137.89
1953,65,589506.11,563801.7,1153307.81
1953,66,575825.7,541650.02,1117475.72
1953,67,565505.85,524028.87,1089534.72
1953,68,538922.15,493221.48,1032143.63
1953,69,508330.45,461963.85,970294.3
1953,70,469554.46,422979.13,892533.59
1953,71,431685.84,387319.49,819005.33
1953,72,389405.15,349177.91,738583.06
1953,73,357013.64,318667.23,675680.87
1953,74,325472.84,287569.02,613041.86
1953,75,302682.37,264668.31,567350.68
1953,76,278977.08,241341.7,520318.78
1953,77,254532.25,217898.37,472430.62
1953,78,229860.36,193388.94,423249.3
1953,79,206599.92,170460.61,377060.53
1953,80,190779.5,149918.97,340698.47
1953,81,165063.1,126747.51,291810.61
1953,82,148341.75,110933.41,259275.16
1953,83,125141.45,92127.6,217269.05
1953,84,103429.17,74455.06,177884.23
1953,85,86498.94,61249.28,147748.22
1953,86,71354.49,49515.73,120870.22
1953,87,56446.38,38139.82,94586.2
1953,88,43746.43,28516.81,72263.24
1953,89,34234.79,21891.09,56125.88
1953,90,27261.95,17074.24,44336.19
1953,91,21784.56,13247.47,35032.03
1953,92,16916.1,10058.07,26974.17
1953,93,11913.54,6823.39,18736.93
1953,94,8142.37,4504.88,12647.25
1953,95,5671.73,3030.82,8702.55
1953,96,3960.25,2049.76,6010.01
1953,97,2727.86,1407.24,4135.1
1953,98,1770.75,930.25,2701
1953,99,1193.28,621.74,1815.02
1953,100,807.05,403.96,1211.01
1953,101,543.72,298.09,841.81
1953,102,442.89,248.6,691.49
1953,103,322.19,162.91,485.1
1953,104,191.88,107.23,299.11
1953,105,143.2,78.86,222.06
1953,106,116.65,64.42,181.07
1953,107,93.72,53.67,147.39
1953,108,79.02,44.29,123.31
1953,109,60.5,35.26,95.76
1953,110+,176.04,99.62,275.66
1954,0,1763573.56,1826171.6,3589745.16
1954,1,1754050.87,1827958.49,3582009.36
1954,2,1769085.28,1827383.08,3596468.36
1954,3,1731968.61,1788442.18,3520410.79
1954,4,1698053.71,1768775.03,3466828.74
1954,5,1684347.65,1746183.38,3430531.03
1954,6,1744500.7,1809594.9,3554095.6
1954,7,1567341.28,1633444.76,3200786.04
1954,8,1321607.33,1369189.65,2690796.98
1954,9,1343378.3,1393425.01,2736803.31
1954,10,1411119.4,1469059.99,2880179.39
1954,11,1366810.74,1421547.4,2788358.14
1954,12,1240955.19,1287089.65,2528044.84
1954,13,1165481.97,1204201.46,2369683.43
1954,14,1135735.44,1173046.03,2308781.47
1954,15,1105394.95,1125447.27,2230842.22
1954,16,1078966.01,1091378.95,2170344.96
1954,17,1057892.78,1069729.52,2127622.3
1954,18,1060480.85,1026275.64,2086756.49
1954,19,1032906.51,974305.62,2007212.13
1954,20,1019934.97,896006.27,1915941.24
1954,21,1057799.78,893038.34,1950838.12
1954,22,1087650.13,910700.68,1998350.81
1954,23,1137332.28,979514.36,2116846.64
1954,24,1154118.96,1019140.35,2173259.31
1954,25,1165775.79,1074158.99,2239934.78
1954,26,1211816.75,1154023.76,2365840.51
1954,27,1240798.53,1195728.62,2436527.15
1954,28,1217785.78,1159425.29,2377211.07
1954,29,1239208.95,1173594.35,2412803.3
1954,30,1250754.38,1180118.72,2430873.1
1954,31,1262120.88,1197256.18,2459377.06
1954,32,1252000.69,1180876.77,2432877.46
1954,33,1242703.27,1173804.71,2416507.98
1954,34,1219519.4,1155590.19,2375109.59
1954,35,1199745.39,1140190.37,2339935.76
1954,36,1199924.58,1148107.51,2348032.09
1954,37,1189735.92,1141926.74,2331662.66
1954,38,1170181.33,1121590.2,2291771.53
1954,39,1156968.45,1114749.56,2271718.01
1954,40,1137046.71,1096608.49,2233655.2
1954,41,1114451.21,1082598.64,2197049.85
1954,42,1083915.76,1054772.19,2138687.95
1954,43,1070116.94,1044113.89,2114230.83
1954,44,1060576.23,1037498.07,2098074.3
1954,45,1044065.35,1020067.39,2064132.74
1954,46,1011660.4,988261.03,1999921.43
1954,47,990953.27,969053.5,1960006.77
1954,48,974842.72,959098.38,1933941.1
1954,49,926732.1,915656.18,1842388.28
1954,50,898175.76,889536.43,1787712.19
1954,51,873551.59,863861.49,1737413.08
1954,52,857886.5,847137.14,1705023.64
1954,53,841305.01,830227.85,1671532.86
1954,54,815164.98,803812.93,1618977.91
1954,55,794408.79,780943.25,1575352.04
1954,56,776634.7,761624.41,1538259.11
1954,57,765774.36,749808.27,1515582.63
1954,58,763184.35,746975.83,1510160.18
1954,59,749878.9,731516.36,1481395.26
1954,60,723620.99,703624.52,1427245.51
1954,61,699831.4,679039.67,1378871.07
1954,62,671636.39,648929.45,1320565.84
1954,63,646302.99,620149.21,1266452.2
1954,64,628562.03,599485.4,1228047.43
1954,65,609845.1,577580.04,1187425.14
1954,66,589309.2,551716.03,1141025.23
1954,67,573104.97,530257.7,1103362.67
1954,68,550324.61,502751.13,1053075.74
1954,69,526344.92,477316.23,1003661.15
1954,70,487445.53,437336.18,924781.71
1954,71,448147.27,398938.35,847085.62
1954,72,408005.3,362326.11,770331.41
1954,73,374805.61,331275.31,706080.92
1954,74,338745.99,297080.01,635826
1954,75,312029.74,271182.04,583211.78
1954,76,287399.48,246776.68,534176.16
1954,77,264080.93,224421.02,488501.95
1954,78,240990.64,201449.14,442439.78
1954,79,216009.35,176812.28,392821.63
1954,80,195492.03,150753.65,346245.68
1954,81,174407.16,133370.71,307777.87
1954,82,149238.36,111315.65,260554.01
1954,83,133221.83,96758.27,229980.1
1954,84,110883.57,79349.5,190233.07
1954,85,90154.13,63036.49,153190.62
1954,86,74560.63,51011.66,125572.29
1954,87,60875.04,40617.53,101492.57
1954,88,47585.48,30970.16,78555.64
1954,89,36491.04,22822.68,59313.72
1954,90,27873.41,17164.17,45037.58
1954,91,21830.97,13190.65,35021.62
1954,92,17287.75,10095.55,27383.3
1954,93,13098.23,7481.96,20580.19
1954,94,9015.94,4968.66,13984.6
1954,95,6012.21,3237.23,9249.44
1954,96,4122.43,2150.9,6273.33
1954,97,2835.22,1450,4285.22
1954,98,1906.69,972.35,2879.04
1954,99,1251.01,644.05,1895.06
1954,100,843.58,428.58,1272.16
1954,101,564.55,286.35,850.9
1954,102,396.76,214.66,611.42
1954,103,328.87,175.11,503.98
1954,104,242.73,119.06,361.79
1954,105,141.17,81.21,222.38
1954,106,109.94,61.12,171.06
1954,107,97.29,48.32,145.61
1954,108,68.2,39.93,108.13
1954,109,53.98,37.11,91.09
1954,110+,181.07,106.04,287.11
1955,0,1819285.12,1885095.36,3704380.48
1955,1,1808389.99,1880738.1,3689128.09
1955,2,1809243.72,1871404.03,3680647.75
1955,3,1780506.98,1838468.94,3618975.92
1955,4,1726447.8,1795498.43,3521946.23
1955,5,1686624.63,1747953.5,3434578.13
1955,6,1685352.74,1744790.54,3430143.28
1955,7,1753885.66,1827498.88,3581384.54
1955,8,1559880.03,1617367.24,3177247.27
1955,9,1322053.78,1371380.62,2693434.4
1955,10,1361112.88,1416154.82,2777267.7
1955,11,1413240.4,1469241.76,2882482.16
1955,12,1369244.46,1422825.39,2792069.85
1955,13,1236352.1,1278863.99,2515216.09
1955,14,1175785.12,1212044.64,2387829.76
1955,15,1122601.18,1142659.9,2265261.08
1955,16,1106132.54,1124707.01,2230839.55
1955,17,1083077.08,1094167.73,2177244.81
1955,18,1059163.97,1007161,2066324.97
1955,19,1051621.99,988360.65,2039982.64
1955,20,1037132.91,931702.2,1968835.11
1955,21,1031186.72,896841.28,1928028
1955,22,1051558.99,906564.74,1958123.73
1955,23,1107735.19,988004.83,2095740.02
1955,24,1138301.75,1043171.38,2181473.13
1955,25,1143742.25,1070600.05,2214342.3
1955,26,1191062.5,1137912.74,2328975.24
1955,27,1231133.98,1190693.59,2421827.57
1955,28,1202020.45,1149030.68,2351051.13
1955,29,1222421.64,1160198.56,2382620.2
1955,30,1253916.86,1190480.78,2444397.64
1955,31,1252824.96,1193313.8,2446138.76
1955,32,1244913.08,1177414.97,2422328.05
1955,33,1275764.42,1211219.41,2486983.83
1955,34,1257139.09,1197650.5,2454789.59
1955,35,1213020.39,1154449.57,2367469.96
1955,36,1209769.96,1154601.88,2364371.84
1955,37,1209562.89,1163179,2372741.89
1955,38,1175749.88,1129032.63,2304782.51
1955,39,1158968.55,1116813.63,2275782.18
1955,40,1147596.7,1106961.38,2254558.08
1955,41,1133244.83,1099575.42,2232820.25
1955,42,1106071.93,1074350.95,2180422.88
1955,43,1083386.85,1054035.22,2137422.07
1955,44,1071282.64,1044660.09,2115942.73
1955,45,1063585.67,1037608.71,2101194.38
1955,46,1036361.26,1011322.14,2047683.4
1955,47,1011934.7,987657.45,1999592.15
1955,48,998227.88,977642.46,1975870.34
1955,49,952382.14,935900.25,1888282.39
1955,50,918131.43,904869.6,1823001.03
1955,51,895308.04,884200.27,1779508.31
1955,52,865249.04,854662.85,1719911.89
1955,53,840520.39,828451.33,1668971.72
1955,54,828963.87,815887.19,1644851.06
1955,55,812890.32,797344.66,1610234.98
1955,56,786530.36,768744.55,1555274.91
1955,57,772346.15,752146.64,1524492.79
1955,58,774861.16,753620.4,1528481.56
1955,59,759532.04,735530.63,1495062.67
1955,60,731973.39,705782.89,1437756.28
1955,61,716667.28,688389.5,1405056.78
1955,62,699939.19,668895.28,1368834.47
1955,63,667541.13,633165.87,1300707
1955,64,639567.12,602790.16,1242357.28
1955,65,626195.73,586640.32,1212836.05
1955,66,608911.99,565533.82,1174445.81
1955,67,585353.05,539588.84,1124941.89
1955,68,559245.83,510525.67,1069771.5
1955,69,539420.92,488374.58,1027795.5
1955,70,505506.47,452477.33,957983.8
1955,71,466165.07,412993.63,879158.7
1955,72,426232.65,375080.85,801313.5
1955,73,393952.35,344610.72,738563.07
1955,74,356215.87,309341.58,665557.45
1955,75,324264.25,279716.32,603980.57
1955,76,296223.7,252816.87,549040.57
1955,77,272526.2,230042.37,502568.57
1955,78,249747.88,207267.82,457015.7
1955,79,226741.05,184591.03,411332.08
1955,80,206020.46,157254.09,363274.55
1955,81,179314.56,134574.68,313889.24
1955,82,158789.03,118262.05,277051.08
1955,83,134378.38,97393.35,231771.73
1955,84,119318.81,84138.39,203457.2
1955,85,98005.12,68059.99,166065.11
1955,86,78339.55,53157.9,131497.45
1955,87,64040.98,42390.93,106431.91
1955,88,51851.38,33332.46,85183.84
1955,89,39884.78,25101.05,64985.83
1955,90,29969.49,18167.88,48137.37
1955,91,22607.61,13483.84,36091.45
1955,92,17509.73,10159.47,27669.2
1955,93,13568.92,7591.9,21160.82
1955,94,10055,5540.95,15595.95
1955,95,6743.94,3585.53,10329.47
1955,96,4452.08,2291.95,6744.03
1955,97,3016.84,1492.84,4509.68
1955,98,2041.15,1009.54,3050.69
1955,99,1369.58,689.7,2059.28
1955,100,882.24,451.8,1334.04
1955,101,598.55,300.72,899.27
1955,102,414.68,212.22,626.9
1955,103,289.79,162.82,452.61
1955,104,246.34,136.64,382.98
1955,105,180.47,86.04,266.51
1955,106,103.99,59.66,163.65
1955,107,83.33,50.21,133.54
1955,108,72.46,39.41,111.87
1955,109,55.24,34.11,89.35
1955,110+,177.68,114.32,292
1956,0,1865142.05,1932564.26,3797706.31
1956,1,1858187.98,1931724.12,3789912.1
1956,2,1854184.4,1916448.87,3770633.27
1956,3,1818212.8,1879464.88,3697677.68
1956,4,1777974.98,1847535.7,3625510.68
1956,5,1719699.2,1780496.91,3500196.11
1956,6,1687186.83,1745735.57,3432922.4
1956,7,1695636.24,1761815.64,3457451.88
1956,8,1743529.96,1809534.7,3553064.66
1956,9,1559403.05,1619243.41,3178646.46
1956,10,1338990.01,1391992,2730982.01
1956,11,1364208.05,1417331.78,2781539.83
1956,12,1416401.67,1471087.33,2887489
1956,13,1363051.19,1411801.38,2774852.57
1956,14,1249857.72,1289345.04,2539202.76
1956,15,1163356.82,1183928.48,2347285.3
1956,16,1120573.01,1138486.73,2259059.74
1956,17,1111209.1,1127688.75,2238897.85
1956,18,1085549.69,1024198.4,2109748.09
1956,19,1050009.52,977402.25,2027411.77
1956,20,1056849.33,968734.08,2025583.41
1956,21,1048992.31,950318.65,1999310.96
1956,22,1027151.05,923598.02,1950749.07
1956,23,1070073.12,983718.09,2053791.21
1956,24,1108871.18,1042628.92,2151500.1
1956,25,1129804.6,1079789.74,2209594.34
1956,26,1169609.12,1123518.18,2293127.3
1956,27,1209371,1168169.31,2377540.31
1956,28,1198788.18,1149363.71,2348151.89
1956,29,1204331.21,1145106.5,2349437.71
1956,30,1235348.85,1175755.45,2411104.3
1956,31,1259437.23,1206529,2465966.23
1956,32,1238189.81,1174899.91,2413089.72
1956,33,1268326.4,1204798.22,2473124.62
1956,34,1290157.99,1231502.35,2521660.34
1956,35,1249625.82,1191938.08,2441563.9
1956,36,1223377.22,1165698.89,2389076.11
1956,37,1221888.95,1169810.26,2391699.21
1956,38,1190513.05,1142626.62,2333139.67
1956,39,1165231.56,1123054.91,2288286.47
1956,40,1154840.16,1113087.43,2267927.59
1956,41,1144937.71,1110198.69,2255136.4
1956,42,1122780.4,1087743.28,2210523.68
1956,43,1106587.2,1073852.08,2180439.28
1956,44,1085938.95,1056203.45,2142142.4
1956,45,1072802.61,1043507.49,2116310.1
1956,46,1056886.01,1030077.28,2086963.29
1956,47,1035909.48,1010203.3,2046112.78
1956,48,1018317.14,994938.91,2013256.05
1956,49,978261.8,957377.12,1935638.92
1956,50,941305.53,922780.44,1864085.97
1956,51,912957.33,897687.7,1810645.03
1956,52,887218.66,875469.19,1762687.85
1956,53,850062.12,838214.29,1688276.41
1956,54,829872.66,815444.64,1645317.3
1956,55,828601.27,810737.58,1639338.85
1956,56,806670.79,786102.48,1592773.27
1956,57,784104.52,760387.38,1544491.9
1956,58,781628.89,755730.39,1537359.28
1956,59,767322.83,737601.07,1504923.9
1956,60,742028.64,709585.02,1451613.66
1956,61,725706.48,690593.53,1416300.01
1956,62,715524.07,676857.08,1392381.15
1956,63,693817.9,651276.28,1345094.18
1956,64,660126.13,615389.79,1275515.92
1956,65,636822.38,589858,1226680.38
1956,66,624078.1,573916.69,1197994.79
1956,67,603305.63,551974.09,1155279.72
1956,68,572409.2,520764.86,1093174.06
1956,69,549511.23,496938.9,1046450.13
1956,70,518071.98,462570.34,980642.32
1956,71,483723.56,427062.44,910786
1956,72,445496.11,389622.97,835119.08
1956,73,412073.32,356826.26,768899.58
1956,74,374331.26,321591.48,695922.74
1956,75,339984.32,290253.05,630237.37
1956,76,307294.61,260146.19,567440.8
1956,77,280790.45,235561.26,516351.71
1956,78,256749.3,211424.56,468173.86
1956,79,234434.05,189381.12,423815.17
1956,80,218743.04,164883.51,383626.55
1956,81,189184.94,140339.22,329524.16
1956,82,162953.59,118717.49,281671.08
1956,83,142894.72,103466.82,246361.54
1956,84,118942.83,83664.36,202607.19
1956,85,104486.3,71519.78,176006.08
1956,86,84804.4,57125.13,141929.53
1956,87,66941.15,43875.06,110816.21
1956,88,54053.35,34530.17,88583.52
1956,89,43277.14,26792.16,70069.3
1956,90,32486.29,19785.16,52271.45
1956,91,24097.89,14140.45,38238.34
1956,92,18116.19,10355.11,28471.3
1956,93,13695.18,7634.4,21329.58
1956,94,10318.46,5576.37,15894.83
1956,95,7541.78,4013.87,11555.65
1956,96,4969.04,2549.47,7518.51
1956,97,3206.87,1556.97,4763.84
1956,98,2130.53,984.22,3114.75
1956,99,1440.13,695.35,2135.48
1956,100,949.38,470.23,1419.61
1956,101,612.98,314.56,927.54
1956,102,431.4,213.66,645.06
1956,103,299.93,155.38,455.31
1956,104,214.05,122.24,336.29
1956,105,174.22,104.35,278.57
1956,106,132.99,61.01,194
1956,107,83.77,44.47,128.24
1956,108,66.78,39.38,106.16
1956,109,57.57,31.96,89.53
1956,110+,166.82,125.51,292.33
1957,0,1928014.04,1997145.98,3925160.02
1957,1,1897632.12,1970367.82,3867999.94
1957,2,1894057.39,1959131.59,3853188.98
1957,3,1860622.38,1921177.89,3781800.27
1957,4,1819010.93,1890606.3,3709617.23
1957,5,1776021.71,1838427.37,3614449.08
1957,6,1719834.33,1777449.07,3497283.4
1957,7,1698600.43,1762620.09,3461220.52
1957,8,1683598.34,1744895.7,3428494.04
1957,9,1742159.99,1811152.32,3553312.31
1957,10,1577926.65,1640406.52,3218333.17
1957,11,1342819.36,1393934.15,2736753.51
1957,12,1367789.93,1419669.06,2787458.99
1957,13,1408679.75,1457867.31,2866547.06
1957,14,1380379.54,1425975.45,2806354.99
1957,15,1237502.23,1263436.75,2500938.98
1957,16,1157924.67,1176720.84,2334645.51
1957,17,1126045.04,1142236.12,2268281.16
1957,18,1114021.94,1060722.79,2174744.73
1957,19,1074799.28,1006219.98,2081019.26
1957,20,1055586.14,967728.13,2023314.27
1957,21,1068882.92,977805.93,2046688.85
1957,22,1046444.57,955781.45,2002226.02
1957,23,1044233.51,968021.33,2012254.84
1957,24,1071346.01,1004679.6,2076025.61
1957,25,1102353.25,1053940.09,2156293.34
1957,26,1156469.42,1121417.12,2277886.54
1957,27,1187054.26,1150611.93,2337666.19
1957,28,1183953.79,1136103.59,2320057.38
1957,29,1199037.77,1143313.07,2342350.84
1957,30,1215663.64,1160825.07,2376488.71
1957,31,1244336.48,1195134.88,2439471.36
1957,32,1247024.98,1189271.07,2436296.05
1957,33,1261218.94,1199486,2460704.94
1957,34,1282183.36,1221222.71,2503406.07
1957,35,1281651.03,1221762.23,2503413.26
1957,36,1260622.25,1200946.63,2461568.88
1957,37,1238209.66,1181998.5,2420208.16
1957,38,1197996.02,1142482.07,2340478.09
1957,39,1180835.68,1135928.87,2316764.55
1957,40,1166670.19,1123711.12,2290381.31
1957,41,1153570.47,1116561.78,2270132.25
1957,42,1132578.45,1094549.87,2227128.32
1957,43,1124491.91,1087230.12,2211722.03
1957,44,1110650.74,1077522.46,2188173.2
1957,45,1085873.63,1053635.68,2139509.31
1957,46,1066928.54,1037152.15,2104080.69
1957,47,1055360.85,1028291.8,2083652.65
1957,48,1041070.69,1015983.24,2057053.93
1957,49,1000869.13,977542.61,1978411.74
1957,50,964519.61,941449.24,1905968.85
1957,51,933763.64,913266.44,1847030.08
1957,52,905290.86,889161.84,1794452.7
1957,53,874304.81,861090.42,1735395.23
1957,54,841299.52,826658.45,1667957.97
1957,55,831507.74,811826.95,1643334.69
1957,56,824154.16,800835.42,1624989.58
1957,57,806194.98,779299.41,1585494.39
1957,58,793659.02,764216.81,1557875.83
1957,59,770144.91,735374.84,1505519.75
1957,60,750225.84,711463.65,1461689.49
1957,61,736476.01,694273.04,1430749.05
1957,62,723217.51,677353.78,1400571.29
1957,63,707289.07,657096.72,1364385.79
1957,64,685710,632794.93,1318504.93
1957,65,657060.49,602177.18,1259237.67
1957,66,633365.85,576142.41,1209508.26
1957,67,616631.42,558567.01,1175198.43
1957,68,591291.02,533918.67,1125209.69
1957,69,563888.62,507881.06,1071769.68
1957,70,527581.08,469995.5,997576.58
1957,71,495755.92,435959.45,931715.37
1957,72,464378.14,404197.98,868576.12
1957,73,431251.21,370875.7,802126.91
1957,74,391443.63,332788.21,724231.84
1957,75,356354.52,300854.99,657209.51
1957,76,321974.11,269667.9,591642.01
1957,77,291540.47,242646.63,534187.1
1957,78,263826.1,215724.73,479550.83
1957,79,240720.67,192761.13,433481.8
1957,80,224020.61,167486.69,391507.3
1957,81,200895.54,147004.86,347900.4
1957,82,171808.7,123536.9,295345.6
1957,83,146255.18,103192.39,249447.57
1957,84,127080.71,89419.8,216500.51
